imdb_title_id,MPAA_rating,Distributor,boxoffice_link
tt0114609,MPAAR,Savoy Pictures,https://www.boxofficemojo.com/title/tt0114609/?ref_=bo_se_r_1
tt0112579,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0112579/?ref_=bo_se_r_1
tt0113089,MPAAPG,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0113089/?ref_=bo_se_r_1
tt0109906,MPAAPG-13,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0109906/?ref_=bo_se_r_1
tt0112715,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112715/?ref_=bo_se_r_1
tt0114478,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0114478/?ref_=bo_se_r_1
tt0112462,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0112462/?ref_=bo_se_r_1
tt0114148,MPAAG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114148/?ref_=bo_se_r_1
tt0112384,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112384/?ref_=bo_se_r_1
tt0113820,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0113820/?ref_=bo_se_r_1
tt0113492,MPAAR,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0113492/?ref_=bo_se_r_1
tt0114508,MPAAR,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0114508/?ref_=bo_se_r_1
tt0113071,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0113071/?ref_=bo_se_r_1
tt0113986,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0113986/?ref_=bo_se_r_1
tt0114781,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0114781/?ref_=bo_se_r_1
tt0113419,MPAAPG,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0113419/?ref_=bo_se_r_1
tt0112697,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112697/?ref_=bo_se_r_1
tt0113114,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0113114/?ref_=bo_se_r_1
tt0113540,MPAANC-17,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0113540/?ref_=bo_se_r_1
tt0114898,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114898/?ref_=bo_se_r_1
tt0113957,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0113957/?ref_=bo_se_r_1
tt0114048,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114048/?ref_=bo_se_r_1
tt0114496,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0114496/?ref_=bo_se_r_1
tt0112431,MPAAG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112431/?ref_=bo_se_r_1
tt0114857,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114857/?ref_=bo_se_r_1
tt0112602,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0112602/?ref_=bo_se_r_1
tt0113464,MPAAR,Orion ClassicsSee full company information,https://www.boxofficemojo.com/title/tt0113464/?ref_=bo_se_r_1
tt0112792,MPAAR,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112792/?ref_=bo_se_r_1
tt0114887,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0114887/?ref_=bo_se_r_1
tt0113538,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0113538/?ref_=bo_se_r_1
tt0113855,MPAAPG-13,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0113855/?ref_=bo_se_r_1
tt0114814,MPAAR,Gramercy Pictures (I)See full company information,https://www.boxofficemojo.com/title/tt0114814/?ref_=bo_se_r_1
tt0112435,MPAAPG,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0112435/?ref_=bo_se_r_1
tt0112851,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0112851/?ref_=bo_se_r_1
tt0113690,MPAAR,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0113690/?ref_=bo_se_r_1
tt0112342,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0112342/?ref_=bo_se_r_1
tt0112495,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0112495/?ref_=bo_se_r_1
tt0114194,MPAAR,Dimension FilmsSee full company information,https://www.boxofficemojo.com/title/tt0114194/?ref_=bo_se_r_1
tt0114682,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114682/?ref_=bo_se_r_1
tt0113617,MPAAPG,Savoy Pictures,https://www.boxofficemojo.com/title/tt0113617/?ref_=bo_se_r_1
tt0114666,MPAAR,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114666/?ref_=bo_se_r_1
tt0113936,MPAAR,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0113936/?ref_=bo_se_r_1
tt0112688,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112688/?ref_=bo_se_r_1
tt0114798,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114798/?ref_=bo_se_r_1
tt0113243,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0113243/?ref_=bo_se_r_1
tt0112368,MPAAPG-13,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0112368/?ref_=bo_se_r_1
tt0114369,MPAAR,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0114369/?ref_=bo_se_r_1
tt0114436,MPAANC-17,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0114436/?ref_=bo_se_r_1
tt0114681,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0114681/?ref_=bo_se_r_1
tt0112499,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112499/?ref_=bo_se_r_1
tt0112857,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0112857/?ref_=bo_se_r_1
tt0113253,MPAAR,Dimension FilmsSee full company information,https://www.boxofficemojo.com/title/tt0113253/?ref_=bo_se_r_1
tt0114536,MPAAPG-13,Savoy Pictures,https://www.boxofficemojo.com/title/tt0114536/?ref_=bo_se_r_1
tt0112401,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0112401/?ref_=bo_se_r_1
tt0112819,MPAAR,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112819/?ref_=bo_se_r_1
tt0113347,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0113347/?ref_=bo_se_r_1
tt0114558,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0114558/?ref_=bo_se_r_1
tt0114345,MPAAR,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114345/?ref_=bo_se_r_1
tt0113451,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0113451/?ref_=bo_se_r_1
tt0113161,MPAAR,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0113161/?ref_=bo_se_r_1
tt0114011,MPAAPG-13,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0114011/?ref_=bo_se_r_1
tt0113965,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0113965/?ref_=bo_se_r_1
tt0110308,MPAAR,October FilmsSee full company information,https://www.boxofficemojo.com/title/tt0110308/?ref_=bo_se_r_1
tt0114168,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114168/?ref_=bo_se_r_1
tt0112722,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0112722/?ref_=bo_se_r_1
tt0114825,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114825/?ref_=bo_se_r_1
tt0114663,MPAAPG,Savoy Pictures,https://www.boxofficemojo.com/title/tt0114663/?ref_=bo_se_r_1
tt0113819,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0113819/?ref_=bo_se_r_1
tt0113321,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0113321/?ref_=bo_se_r_1
tt0113010,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0113010/?ref_=bo_se_r_1
tt0113188,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0113188/?ref_=bo_se_r_1
tt0112281,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0112281/?ref_=bo_se_r_1
tt0113189,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0113189/?ref_=bo_se_r_1
tt0112346,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0112346/?ref_=bo_se_r_1
tt0113442,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0113442/?ref_=bo_se_r_1
tt0112641,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112641/?ref_=bo_se_r_1
tt0113845,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0113845/?ref_=bo_se_r_1
tt0113972,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0113972/?ref_=bo_se_r_1
tt0114928,MPAAR,Savoy Pictures,https://www.boxofficemojo.com/title/tt0114928/?ref_=bo_se_r_1
tt0113041,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0113041/?ref_=bo_se_r_1
tt0113497,MPAAPG,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0113497/?ref_=bo_se_r_1
tt0113277,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0113277/?ref_=bo_se_r_1
tt0114319,MPAAPG,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114319/?ref_=bo_se_r_1
tt0114388,MPAAPG,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0114388/?ref_=bo_se_r_1
tt0110116,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0110116/?ref_=bo_se_r_1
tt0114885,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0114885/?ref_=bo_se_r_1
tt0113228,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0113228/?ref_=bo_se_r_1
tt0112302,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112302/?ref_=bo_se_r_1
tt0114576,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0114576/?ref_=bo_se_r_1
tt0112896,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0112896/?ref_=bo_se_r_1
tt0113987,MPAAR,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0113987/?ref_=bo_se_r_1
tt0112760,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0112760/?ref_=bo_se_r_1
tt0112453,MPAAG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0112453/?ref_=bo_se_r_1
tt0110322,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0110322/?ref_=bo_se_r_1
tt0110684,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0110684/?ref_=bo_se_r_1
tt0116260,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0116260/?ref_=bo_se_r_1
tt0116126,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0116126/?ref_=bo_se_r_1
tt0115683,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0115683/?ref_=bo_se_r_1
tt0118002,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0118002/?ref_=bo_se_r_1
tt0116151,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0116151/?ref_=bo_se_r_1
tt0116367,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0116367/?ref_=bo_se_r_1
tt0115644,MPAAPG,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0115644/?ref_=bo_se_r_1
tt0114367,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0114367/?ref_=bo_se_r_1
tt0115697,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0115697/?ref_=bo_se_r_1
tt0116731,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0116731/?ref_=bo_se_r_1
tt0118158,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0118158/?ref_=bo_se_r_1
tt0115759,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0115759/?ref_=bo_se_r_1
tt0115639,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0115639/?ref_=bo_se_r_1
tt0116483,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0116483/?ref_=bo_se_r_1
tt0117110,MPAAG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0117110/?ref_=bo_se_r_1
tt0115907,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0115907/?ref_=bo_se_r_1
tt0117102,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0117102/?ref_=bo_se_r_1
tt0115645,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0115645/?ref_=bo_se_r_1
tt0117002,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0117002/?ref_=bo_se_r_1
tt0118055,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0118055/?ref_=bo_se_r_1
tt0116130,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0116130/?ref_=bo_se_r_1
tt0115685,MPAAR,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0115685/?ref_=bo_se_r_1
tt0116552,MPAAG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0116552/?ref_=bo_se_r_1
tt0116282,MPAAR,Gramercy Pictures (I)See full company information,https://www.boxofficemojo.com/title/tt0116282/?ref_=bo_se_r_1
tt0116514,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0116514/?ref_=bo_se_r_1
tt0116253,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0116253/?ref_=bo_se_r_1
tt0116165,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0116165/?ref_=bo_se_r_1
tt0116095,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0116095/?ref_=bo_se_r_1
tt0116324,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0116324/?ref_=bo_se_r_1
tt0116414,MPAAR,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt0116414/?ref_=bo_se_r_1
tt0117608,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0117608/?ref_=bo_se_r_1
tt0095776,MPAAG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0095776/?ref_=bo_se_r_1
tt0116275,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0116275/?ref_=bo_se_r_1
tt0115509,MPAAG,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0115509/?ref_=bo_se_r_1
tt0117381,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0117381/?ref_=bo_se_r_1
tt0117891,MPAAR,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0117891/?ref_=bo_se_r_1
tt0116683,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0116683/?ref_=bo_se_r_1
tt0116287,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0116287/?ref_=bo_se_r_1
tt0116684,MPAAPG,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0116684/?ref_=bo_se_r_1
tt0117774,MPAAR,Orion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0117774/?ref_=bo_se_r_1
